I_data_lower,Q_data_lower,I_data_upper,Q_data_upper
0.5882353,0.7137255,0.6862745,0.78431374
0.5921569,0.7294118,0.69803923,0.7764706
0.6039216,0.7411765,0.70980394,0.7647059
0.61960787,0.7529412,0.72156864,0.7529412
0.6313726,0.7607843,0.73333335,0.74509805
0.6509804,0.7647059,0.7411765,0.7294118
0.6666667,0.7647059,0.74509805,0.7137255
0.68235296,0.7647059,0.7490196,0.69803923
0.7058824,0.7607843,0.75686276,0.6862745
0.72156864,0.7529412,0.75686276,0.67058825
0.7372549,0.7411765,0.75686276,0.654902
0.7529412,0.7254902,0.7529412,0.6392157
0.7647059,0.70980394,0.7529412,0.627451
0.7764706,0.6901961,0.74509805,0.6117647
0.78431374,0.67058825,0.7411765,0.6039216
0.7882353,0.6509804,0.7294118,0.5882353
0.7921569,0.627451,0.72156864,0.5803922
0.7921569,0.60784316,0.7137255,0.57254905
0.7882353,0.5882353,0.69803923,0.56078434
0.78039217,0.5647059,0.6862745,0.5568628
0.76862746,0.54901963,0.6745098,0.54901963
0.75686276,0.53333336,0.6627451,0.54509807
0.7411765,0.5176471,0.6509804,0.5411765
0.7254902,0.5058824,0.6392157,0.54509807
0.70980394,0.49803922,0.61960787,0.5411765
0.6862745,0.49019608,0.6117647,0.54509807
0.6666667,0.49019608,0.6,0.54509807
0.64705884,0.49019608,0.58431375,0.54901963
0.627451,0.49411765,0.5686275,0.5529412
0.6117647,0.49803922,0.5568628,0.5568628
0.5921569,0.5058824,0.54901963,0.5647059
0.5764706,0.5137255,0.53333336,0.57254905
0.56078434,0.5254902,0.52156866,0.5803922
0.54901963,0.5372549,0.5137255,0.5921569
0.5372549,0.5529412,0.5058824,0.6039216
0.5294118,0.5686275,0.49803922,0.61960787
0.52156866,0.58431375,0.49019608,0.627451
0.5176471,0.6,0.49019608,0.6431373
0.5137255,0.6117647,0.48235294,0.654902
0.50980395,0.627451,0.48235294,0.67058825
0.50980395,0.6431373,0.47843137,0.68235296
0.5137255,0.65882355,0.47843137,0.69803923
0.5176471,0.67058825,0.48235294,0.70980394
0.52156866,0.68235296,0.48235294,0.7254902
0.5254902,0.69411767,0.4862745,0.7372549
0.53333336,0.7058824,0.49019608,0.74509805
0.5372549,0.7137255,0.49411765,0.75686276
0.54509807,0.72156864,0.5019608,0.7647059
0.5568628,0.7254902,0.5137255,0.78039217
0.5647059,0.7294118,0.5176471,0.78431374
0.57254905,0.73333335,0.5254902,0.7882353
0.5803922,0.7372549,0.5372549,0.79607844
0.5882353,0.7411765,0.54901963,0.79607844
0.59607846,0.7411765,0.56078434,0.8039216
0.6039216,0.7411765,0.57254905,0.8039216
0.6117647,0.7372549,0.5803922,0.8
0.61960787,0.73333335,0.5882353,0.8
0.627451,0.73333335,0.6,0.8
0.6313726,0.7294118,0.60784316,0.79607844
0.6392157,0.7254902,0.6156863,0.7921569
0.6431373,0.72156864,0.62352943,0.7882353
0.6509804,0.7137255,0.6313726,0.7882353
0.6509804,0.70980394,0.6313726,0.7764706
0.654902,0.7058824,0.6392157,0.77254903
0.65882355,0.69803923,0.6431373,0.76862746
0.6627451,0.69411767,0.6509804,0.7607843
0.6627451,0.6862745,0.6509804,0.75686276
0.6627451,0.68235296,0.6509804,0.74509805
0.6627451,0.6784314,0.654902,0.74509805
0.6627451,0.67058825,0.6509804,0.73333335
0.6627451,0.6666667,0.6509804,0.7294118
0.6627451,0.65882355,0.654902,0.7294118
0.65882355,0.654902,0.6509804,0.72156864
0.65882355,0.6509804,0.64705884,0.72156864
0.654902,0.64705884,0.64705884,0.7176471
0.654902,0.6431373,0.6431373,0.7137255
0.6509804,0.6392157,0.64705884,0.7137255
0.64705884,0.6313726,0.6392157,0.70980394
0.6431373,0.627451,0.6431373,0.70980394
0.6392157,0.627451,0.6431373,0.70980394
0.63529414,0.62352943,0.6392157,0.70980394
0.63529414,0.61960787,0.6392157,0.70980394
0.627451,0.6156863,0.6431373,0.7137255
0.62352943,0.6156863,0.6392157,0.70980394
0.61960787,0.6117647,0.6431373,0.7137255
0.61960787,0.60784316,0.6392157,0.70980394
0.6156863,0.60784316,0.64705884,0.7137255
0.6117647,0.6039216,0.64705884,0.7137255
0.60784316,0.6,0.6509804,0.7176471
0.6039216,0.6,0.6509804,0.7137255
0.6,0.59607846,0.65882355,0.7176471
0.59607846,0.5921569,0.6627451,0.7137255
0.5921569,0.5882353,0.67058825,0.7176471
0.5921569,0.58431375,0.6784314,0.7176471
0.5882353,0.5803922,0.68235296,0.7137255
0.58431375,0.5764706,0.6862745,0.7137255
0.5803922,0.57254905,0.69803923,0.7137255
0.5803922,0.5686275,0.70980394,0.70980394
0.5764706,0.5647059,0.7137255,0.7058824
0.5764706,0.56078434,0.72156864,0.69803923
0.57254905,0.5568628,0.73333335,0.69803923
0.57254905,0.5529412,0.7372549,0.6901961
0.57254905,0.54901963,0.74509805,0.6862745
0.57254905,0.54509807,0.75686276,0.68235296
0.57254905,0.5372549,0.7647059,0.68235296
0.57254905,0.53333336,0.76862746,0.6745098
0.57254905,0.5294118,0.78039217,0.6745098
0.5764706,0.5254902,0.78431374,0.6666667
0.5803922,0.52156866,0.7882353,0.6627451
0.5803922,0.5176471,0.79607844,0.6627451
0.5882353,0.5137255,0.79607844,0.654902
0.5921569,0.50980395,0.8,0.654902
0.59607846,0.5058824,0.8039216,0.654902
0.6039216,0.5019608,0.80784315,0.654902
