I_data_lower,Q_data_lower,I_data_upper,Q_data_upper
0.7882353,0.69803923,0.627451,0.77254903
0.7921569,0.67058825,0.6509804,0.7764706
0.7921569,0.6431373,0.6666667,0.7647059
0.78431374,0.61960787,0.68235296,0.75686276
0.77254903,0.59607846,0.69803923,0.7490196
0.75686276,0.5764706,0.70980394,0.73333335
0.7411765,0.56078434,0.72156864,0.7176471
0.72156864,0.54901963,0.7294118,0.7019608
0.7019608,0.5411765,0.7294118,0.68235296
0.6784314,0.5372549,0.7294118,0.6627451
0.654902,0.5372549,0.7294118,0.6509804
0.63529414,0.5411765,0.7254902,0.63529414
0.6156863,0.54901963,0.7137255,0.61960787
0.59607846,0.56078434,0.7058824,0.60784316
0.5803922,0.57254905,0.69411767,0.59607846
0.5686275,0.5921569,0.6862745,0.5921569
0.5568628,0.60784316,0.67058825,0.58431375
0.5529412,0.62352943,0.654902,0.58431375
0.54509807,0.6431373,0.6431373,0.5803922
0.54509807,0.6627451,0.627451,0.58431375
0.54509807,0.6784314,0.6117647,0.5882353
0.54901963,0.69411767,0.59607846,0.5921569
0.5529412,0.70980394,0.5882353,0.6039216
0.56078434,0.7254902,0.57254905,0.6156863
0.57254905,0.7372549,0.5647059,0.627451
0.5803922,0.7490196,0.5568628,0.6431373
0.5921569,0.75686276,0.54901963,0.654902
0.60784316,0.7607843,0.54509807,0.67058825
0.61960787,0.76862746,0.5411765,0.6862745
0.63529414,0.76862746,0.5411765,0.7019608
0.6509804,0.76862746,0.54509807,0.7176471
0.6627451,0.7647059,0.5529412,0.7372549
0.6745098,0.7647059,0.56078434,0.7490196
0.6862745,0.75686276,0.57254905,0.7607843
0.69803923,0.7490196,0.58431375,0.7764706
0.70980394,0.7411765,0.6,0.78431374
0.7176471,0.7294118,0.6117647,0.7921569
0.7254902,0.7176471,0.62352943,0.7921569
0.7294118,0.70980394,0.6392157,0.79607844
0.73333335,0.69411767,0.654902,0.7921569
0.7411765,0.6862745,0.6745098,0.79607844
0.7411765,0.67058825,0.6901961,0.7882353
0.7411765,0.6627451,0.7058824,0.78039217
0.7372549,0.6509804,0.72156864,0.7764706
0.73333335,0.6392157,0.73333335,0.7607843
0.73333335,0.627451,0.74509805,0.7529412
0.7254902,0.61960787,0.75686276,0.7411765
0.72156864,0.6117647,0.7647059,0.72156864
0.7137255,0.6039216,0.7764706,0.7137255
0.70980394,0.6,0.7764706,0.6901961
0.69803923,0.5921569,0.78039217,0.6784314
0.69411767,0.5882353,0.78039217,0.65882355
0.68235296,0.5882353,0.7882353,0.64705884
0.6745098,0.58431375,0.78039217,0.6313726
0.6666667,0.58431375,0.78039217,0.61960787
0.65882355,0.5803922,0.7764706,0.60784316
0.6509804,0.58431375,0.76862746,0.5921569
0.6431373,0.58431375,0.7607843,0.5803922
0.6313726,0.5882353,0.7529412,0.5686275
0.627451,0.5921569,0.74509805,0.5568628
0.61960787,0.5921569,0.73333335,0.5529412
0.6117647,0.6,0.7254902,0.54901963
0.60784316,0.6039216,0.7137255,0.5411765
0.6039216,0.60784316,0.7058824,0.5372549
0.6,0.6117647,0.69411767,0.53333336
0.59607846,0.61960787,0.6784314,0.5294118
0.5921569,0.62352943,0.6666667,0.5294118
0.5882353,0.627451,0.654902,0.5294118
0.58431375,0.63529414,0.6431373,0.53333336
0.5803922,0.6431373,0.63529414,0.53333336
0.5803922,0.64705884,0.62352943,0.5372549
0.5803922,0.654902,0.61960787,0.54509807
0.5803922,0.65882355,0.6117647,0.54901963
0.5803922,0.6627451,0.6,0.5529412
0.5803922,0.67058825,0.5921569,0.56078434
0.5803922,0.6784314,0.5803922,0.5647059
0.5803922,0.68235296,0.5803922,0.57254905
0.5803922,0.6862745,0.5686275,0.5764706
0.5803922,0.6862745,0.5647059,0.5882353
0.5803922,0.69411767,0.5568628,0.5921569
0.58431375,0.69803923,0.5568628,0.6039216
0.5882353,0.7019608,0.5568628,0.60784316
0.5882353,0.7058824,0.54901963,0.6156863
0.5921569,0.70980394,0.54901963,0.62352943
0.5921569,0.70980394,0.54901963,0.6313726
0.5921569,0.7137255,0.54509807,0.6392157
0.59607846,0.7176471,0.5411765,0.6431373
0.6,0.7176471,0.5411765,0.6509804
0.6,0.72156864,0.5411765,0.654902
0.6039216,0.72156864,0.5411765,0.6627451
0.6039216,0.72156864,0.5411765,0.67058825
0.60784316,0.7254902,0.54509807,0.6784314
0.60784316,0.7294118,0.54509807,0.68235296
0.6117647,0.7294118,0.54901963,0.6901961
0.6117647,0.7294118,0.54901963,0.69411767
0.6117647,0.7294118,0.54901963,0.7019608
0.6156863,0.7294118,0.5529412,0.7058824
0.6156863,0.7294118,0.5529412,0.7137255
0.61960787,0.73333335,0.5568628,0.7137255
0.61960787,0.73333335,0.5529412,0.7176471
0.61960787,0.73333335,0.5568628,0.72156864
0.62352943,0.73333335,0.56078434,0.7254902
0.62352943,0.73333335,0.5568628,0.7254902
0.627451,0.73333335,0.56078434,0.7294118
0.627451,0.73333335,0.56078434,0.73333335
0.627451,0.7294118,0.5647059,0.7372549
0.627451,0.7294118,0.5686275,0.7411765
0.627451,0.7294118,0.5686275,0.7411765
0.6313726,0.7294118,0.5686275,0.74509805
0.6313726,0.7294118,0.57254905,0.74509805
0.6313726,0.7254902,0.5764706,0.7529412
0.6313726,0.7254902,0.5803922,0.7529412
0.6313726,0.7254902,0.5764706,0.7529412
0.6313726,0.72156864,0.5803922,0.75686276
0.6313726,0.72156864,0.5803922,0.7529412
0.6313726,0.7176471,0.58431375,0.75686276
0.6313726,0.7176471,0.58431375,0.7607843
0.63529414,0.7137255,0.5882353,0.7607843
0.6313726,0.7137255,0.58431375,0.75686276
0.63529414,0.70980394,0.5882353,0.7607843
0.63529414,0.7058824,0.5882353,0.7607843
0.6392157,0.7058824,0.5921569,0.7647059
0.6392157,0.7019608,0.5882353,0.7607843
0.6392157,0.69803923,0.5921569,0.7647059
0.6392157,0.69411767,0.5921569,0.7647059
0.6392157,0.6901961,0.5921569,0.7647059
0.6431373,0.6901961,0.5882353,0.7607843
0.6431373,0.6862745,0.5921569,0.7647059
0.64705884,0.68235296,0.5882353,0.7607843
0.64705884,0.6784314,0.5882353,0.7607843
0.6509804,0.6745098,0.5882353,0.7607843
0.654902,0.67058825,0.5882353,0.7607843
0.65882355,0.67058825,0.5921569,0.7647059
0.6627451,0.6666667,0.5882353,0.75686276
0.6666667,0.6627451,0.58431375,0.75686276
0.67058825,0.6627451,0.5882353,0.75686276
0.6745098,0.6627451,0.58431375,0.75686276
0.6784314,0.65882355,0.58431375,0.7529412
0.6862745,0.65882355,0.5882353,0.75686276
0.6901961,0.65882355,0.58431375,0.7529412
0.69411767,0.6627451,0.58431375,0.7529412
0.7019608,0.6627451,0.5803922,0.7490196
0.70980394,0.6666667,0.5803922,0.7490196
0.7137255,0.6666667,0.5764706,0.74509805
0.7176471,0.6745098,0.5764706,0.74509805
0.72156864,0.6784314,0.5764706,0.74509805
0.7254902,0.6862745,0.5764706,0.7411765
0.7294118,0.69411767,0.57254905,0.7372549
0.7294118,0.7019608,0.57254905,0.7372549
0.7294118,0.70980394,0.5686275,0.7294118
0.7294118,0.7176471,0.5647059,0.7294118
0.7294118,0.7294118,0.5647059,0.7254902
0.7254902,0.7372549,0.56078434,0.72156864
0.72156864,0.7490196,0.56078434,0.7176471
0.7137255,0.75686276,0.5568628,0.7137255
0.70980394,0.7647059,0.5568628,0.70980394
0.69803923,0.76862746,0.5529412,0.7019608
0.6901961,0.7764706,0.5568628,0.69803923
0.6784314,0.78431374,0.5529412,0.6862745
0.6666667,0.7882353,0.5529412,0.6862745
0.654902,0.7882353,0.54901963,0.6745098
0.6431373,0.7882353,0.5529412,0.6666667
0.6313726,0.7882353,0.5529412,0.6627451
0.61960787,0.78039217,0.5568628,0.654902
0.60784316,0.7764706,0.5568628,0.6431373
0.59607846,0.76862746,0.5568628,0.63529414
0.5882353,0.7607843,0.56078434,0.627451
0.5803922,0.7490196,0.5686275,0.62352943
0.5764706,0.7411765,0.57254905,0.6156863
0.57254905,0.7254902,0.57254905,0.60784316
0.57254905,0.7137255,0.5803922,0.6039216
0.57254905,0.7019608,0.58431375,0.5921569
0.57254905,0.6901961,0.59607846,0.5921569
0.5764706,0.68235296,0.6,0.58431375
0.5803922,0.67058825,0.60784316,0.5803922
0.5882353,0.6666667,0.6117647,0.5764706
0.5921569,0.65882355,0.61960787,0.57254905
0.6,0.65882355,0.6313726,0.57254905
0.60784316,0.654902,0.63529414,0.5686275
0.6117647,0.6509804,0.6431373,0.57254905
0.61960787,0.654902,0.6509804,0.5686275
0.61960787,0.654902,0.654902,0.5647059
0.62352943,0.65882355,0.6627451,0.57254905
0.627451,0.6627451,0.67058825,0.57254905
0.627451,0.6666667,0.6745098,0.5686275
0.627451,0.67058825,0.68235296,0.5764706
0.62352943,0.6745098,0.6862745,0.5764706
0.61960787,0.6745098,0.69411767,0.5764706
0.6156863,0.6745098,0.69803923,0.5803922
0.6117647,0.6745098,0.7019608,0.5803922
0.60784316,0.6745098,0.7058824,0.5803922
0.6039216,0.67058825,0.7137255,0.5882353
0.6,0.6666667,0.7137255,0.5882353
0.6,0.6666667,0.72156864,0.5921569
0.59607846,0.6627451,0.72156864,0.5921569
0.59607846,0.654902,0.7254902,0.6
0.59607846,0.6509804,0.7294118,0.6039216
0.59607846,0.64705884,0.73333335,0.60784316
0.59607846,0.6431373,0.73333335,0.6117647
0.59607846,0.6392157,0.7411765,0.61960787
0.59607846,0.6392157,0.7411765,0.62352943
0.6,0.6313726,0.74509805,0.6313726
0.6,0.6313726,0.74509805,0.6392157
0.6,0.627451,0.74509805,0.6431373
0.6,0.627451,0.7411765,0.64705884
0.6,0.62352943,0.7372549,0.6509804
0.6,0.61960787,0.7372549,0.654902
0.6039216,0.61960787,0.7372549,0.6627451
0.6039216,0.6156863,0.73333335,0.6666667
0.60784316,0.6117647,0.73333335,0.67058825
0.60784316,0.6117647,0.7254902,0.67058825
0.6117647,0.60784316,0.72156864,0.67058825
0.6117647,0.60784316,0.72156864,0.6745098
0.6117647,0.60784316,0.72156864,0.6784314
0.6156863,0.60784316,0.7176471,0.6784314
0.61960787,0.60784316,0.7176471,0.6784314
0.61960787,0.60784316,0.7137255,0.6784314
0.61960787,0.6117647,0.7137255,0.6745098
0.61960787,0.6117647,0.7137255,0.6745098
0.6156863,0.6117647,0.7137255,0.6784314
0.6117647,0.6156863,0.7137255,0.6784314
0.6039216,0.6117647,0.7176471,0.6862745
0.6,0.6117647,0.7176471,0.6862745
0.5921569,0.60784316,0.7137255,0.6901961
0.5882353,0.6039216,0.70980394,0.6901961
0.5803922,0.5921569,0.70980394,0.69411767
0.5764706,0.5803922,0.7058824,0.7019608
0.57254905,0.5647059,0.7058824,0.7058824
0.5764706,0.5529412,0.69803923,0.70980394
0.5764706,0.5372549,0.69411767,0.7137255
0.5882353,0.52156866,0.6901961,0.7176471
0.59607846,0.5058824,0.68235296,0.7176471
0.6117647,0.49411765,0.6745098,0.7137255
0.627451,0.4862745,0.67058825,0.7176471
0.6431373,0.47843137,0.6627451,0.7137255
0.6627451,0.47843137,0.654902,0.70980394
0.6784314,0.47843137,0.654902,0.70980394
0.69411767,0.4862745,0.64705884,0.69803923
0.70980394,0.49019608,0.64705884,0.69411767
0.72156864,0.5019608,0.64705884,0.6901961
0.7294118,0.5176471,0.6431373,0.68235296
0.73333335,0.53333336,0.6431373,0.6784314
0.73333335,0.54509807,0.6509804,0.6784314
0.7294118,0.5568628,0.6509804,0.6745098
0.72156864,0.5647059,0.654902,0.67058825
0.7137255,0.57254905,0.65882355,0.67058825
0.70980394,0.57254905,0.6627451,0.67058825
0.69803923,0.57254905,0.6627451,0.67058825
0.69411767,0.5647059,0.6666667,0.67058825
0.6901961,0.5568628,0.6666667,0.6745098
0.6901961,0.54901963,0.67058825,0.6784314
0.6901961,0.5411765,0.6666667,0.6784314
0.69803923,0.53333336,0.6666667,0.68235296
0.70980394,0.5254902,0.6666667,0.6862745
0.7176471,0.52156866,0.6666667,0.69411767
0.7294118,0.52156866,0.6666667,0.7019608
0.7372549,0.5254902,0.65882355,0.7019608
0.74509805,0.53333336,0.65882355,0.7137255
0.7490196,0.5411765,0.64705884,0.7137255
0.7490196,0.54509807,0.6431373,0.7176471
0.74509805,0.5529412,0.6313726,0.7176471
0.7411765,0.5568628,0.62352943,0.7176471
0.73333335,0.56078434,0.6117647,0.7176471
0.72156864,0.5568628,0.6039216,0.7137255
0.7176471,0.54901963,0.59607846,0.70980394
0.7137255,0.5411765,0.5882353,0.69803923
0.70980394,0.5294118,0.5882353,0.69411767
0.7137255,0.5176471,0.5803922,0.68235296
0.7176471,0.5058824,0.5803922,0.67058825
0.7294118,0.49803922,0.5803922,0.65882355
0.7372549,0.49411765,0.58431375,0.6509804
0.7490196,0.49019608,0.5882353,0.6431373
0.75686276,0.49019608,0.5921569,0.6313726
0.7647059,0.49803922,0.6,0.627451
0.7647059,0.5058824,0.60784316,0.62352943
0.7647059,0.50980395,0.6156863,0.627451
0.75686276,0.5176471,0.61960787,0.62352943
0.7529412,0.52156866,0.627451,0.627451
0.7411765,0.52156866,0.6313726,0.6313726
0.73333335,0.5176471,0.6313726,0.6313726
0.7254902,0.50980395,0.63529414,0.6431373
0.72156864,0.5019608,0.6392157,0.6431373
0.7176471,0.49803922,0.6313726,0.64705884
0.7137255,0.49019608,0.6313726,0.6509804
0.7137255,0.4862745,0.6313726,0.654902
0.7137255,0.48235294,0.627451,0.6509804
0.7137255,0.47843137,0.627451,0.654902
0.70980394,0.48235294,0.62352943,0.654902
0.7019608,0.48235294,0.62352943,0.654902
0.69411767,0.48235294,0.61960787,0.654902
0.68235296,0.47843137,0.6156863,0.6509804
0.6745098,0.47058824,0.6117647,0.6509804
0.6666667,0.4627451,0.6117647,0.6509804
0.6627451,0.4509804,0.60784316,0.6509804
0.6627451,0.4392157,0.60784316,0.6509804
0.67058825,0.42745098,0.60784316,0.64705884
0.68235296,0.41960785,0.6039216,0.6431373
0.69803923,0.41568628,0.6039216,0.6392157
0.7137255,0.41960785,0.60784316,0.6392157
0.7294118,0.43529412,0.6117647,0.6392157
0.74509805,0.45490196,0.6117647,0.6392157
0.7529412,0.48235294,0.61960787,0.64705884
0.7529412,0.5137255,0.61960787,0.6509804
0.74509805,0.54901963,0.62352943,0.6627451
0.7294118,0.58431375,0.62352943,0.67058825
0.7058824,0.6117647,0.61960787,0.68235296
0.67058825,0.63529414,0.6156863,0.6901961
0.63529414,0.6509804,0.60784316,0.69803923
0.6039216,0.654902,0.6,0.7058824
0.57254905,0.64705884,0.5921569,0.7137255
0.54509807,0.63529414,0.58431375,0.72156864
0.5254902,0.6156863,0.5764706,0.72156864
0.5176471,0.59607846,0.5686275,0.7176471
0.5137255,0.5764706,0.5686275,0.7176471
0.52156866,0.56078434,0.57254905,0.7176471
0.53333336,0.54901963,0.5803922,0.7176471
0.54901963,0.54509807,0.58431375,0.7176471
0.5647059,0.54901963,0.59607846,0.7294118
0.5803922,0.5568628,0.60784316,0.73333335
0.59607846,0.5764706,0.61960787,0.74509805
0.6039216,0.59607846,0.627451,0.7607843
0.6117647,0.61960787,0.63529414,0.7764706
0.6117647,0.6431373,0.6431373,0.7921569
0.60784316,0.6627451,0.6431373,0.8039216
0.6,0.68235296,0.6431373,0.8156863
0.59607846,0.69803923,0.6431373,0.8235294
0.5882353,0.7137255,0.6392157,0.83137256
0.58431375,0.7254902,0.6431373,0.8352941
0.5803922,0.7372549,0.6431373,0.83137256
0.5764706,0.7490196,0.6431373,0.81960785
0.5764706,0.7607843,0.6509804,0.80784315
0.5803922,0.76862746,0.6627451,0.79607844
0.5803922,0.78039217,0.6784314,0.78431374
0.58431375,0.7882353,0.69411767,0.76862746
0.5882353,0.8,0.70980394,0.75686276
0.5921569,0.80784315,0.7294118,0.74509805
0.6,0.8117647,0.7490196,0.7372549
0.6039216,0.80784315,0.7647059,0.7254902
0.6156863,0.8039216,0.78039217,0.72156864
